NU_INSCRICAO;NU_ANO;TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025
190004943870;2019;11;M;1;3;1;1;10;1;1;0;;;;;;;;1301902;Itacoatiara;13;AM;1;1;1;1;504;507;511;516;505.5;515.6;473.5;419.2;BDCCAABBECCDADACDADEADCBDDADDBDBBABCCCEACAAEB;EEACBBAAEBDEEAAAEBDACCBEADBCAAAABAEABBBDECEED;99999CDACBDAEAEDCBEBDADEACCCEDDACBBACDDAADCDCECABA;ABEACBDBCBDBADDAABEBCDCCCDBBCAACEABAEECBDDBDB;1;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;100;120;120;100;20;460;E;C;B;B;4;C;A;B;C;A;B;B;A;B;A;A;A;A;B;B;A;C;A;A;A
190004943879;2019;2;F;1;3;1;1;1;1;1;0;;;;;;;;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;C;E;D;B;3;B;A;C;B;A;B;B;A;A;B;A;A;A;C;A;A;C;A;B;B
190004931575;2019;8;F;1;3;1;2;0;2;1;0;;;;;;;;1301902;Itacoatiara;13;AM;1;1;1;1;505;508;512;518;423.9;468.9;417.5;398.3;ABCCBCADEDEDDBCEAABDEEADCDACAABABBEAEDBAACABE;DBDABCAEECCBACBBDBDECDAEBCCEBACEDDCECECAADEAE;BEEBB99999ABBCDABCACECEECDAAAAEBABAEBDDABCBEBACABC;DEECBBBABCECDBAACBAAEACEABADCDBEEDABBBDBCCDDC;0;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;80;120;100;80;0;380;H;H;F;F;1;B;A;B;B;A;A;B;A;A;A;A;A;A;A;A;A;B;A;A;A
190004934672;2019;11;M;1;3;1;1;9;1;1;0;;;;;;;;1301902;Itacoatiara;13;AM;1;1;1;1;504;508;512;516;355.5;442.5;456;410.3;BECBAEABAABEDDCECDCDCADDCAADCAEAECCADAEBCAACA;ABDACBBACCAEDBABADABACBDACCCADEEEEABACABDBCBA;BCCBB99999DEBBACBBCADCBEDEDAABCBDAEACABEEBCDBAAABC;ABAEABDCCBAEAABCBAECAAABBCCACBDCDEBCDACCBCBCD;0;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;120;120;100;120;60;520;B;E;B;B;7;B;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;B;A;A;B
190004934682;2019;12;F;1;3;1;1;13;1;1;0;;;;;;;;1301902;Itacoatiara;13;AM;1;1;1;1;503;509;514;515;371.2;416.8;437.8;530.6;DBADCEEBEADCBBECBBDBACEECDCEDCAEBDACECBBADCEB;CEBDCADCAAECCBADEBECDABEDCEABCBDBACEABDEBCCAE;99999ECDABBDDEBCEAABDACECBCEDCBAAECACDEACDCABEDBDE;EBACDABCABCDDBEDACBAEBDCBEAEDEBCEBADACEDBCDAA;1;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;120;120;100;100;0;440;D;G;C;D;5;C;A;B;C;A;A;B;A;A;A;B;A;A;B;A;A;C;A;A;A
190004934691;2019;4;F;1;3;1;2;0;2;1;0;;;;;;;;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;E;E;F;3;A;A;B;C;A;A;B;A;A;A;A;A;A;A;A;A;B;A;A;A
190004937760;2019;12;F;1;3;1;1;12;1;;0;;;;;;;;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;E;A;A;6;D;C;C;E;B;A;C;B;B;A;B;A;A;C;B;B;D;A;B;A
190004937772;2019;5;F;1;3;1;1;2;1;;0;;;;;;;;1301902;Itacoatiara;13;AM;1;1;1;1;505;508;512;518;447.3;493;523.3;401;BACBBCAEAEDCBEDCEACEDAADBAEADDACBCBADBEEDBCBE;DAACBDBEACCEBEABCCEACBAEDAEEEAEABEEBEAAACACBB;99999BBABDACDBCECCDBAEBDABAABEEDAAEAADDEECBBCACECA;CDCCABDBAAAADACCBCEACBBEACCEBCAABEAAAEBBAEDEC;1;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;140;120;120;120;20;520;B;B;B;A;5;C;A;B;D;A;B;B;B;A;A;A;A;A;B;B;A;C;A;B;B
190004937786;2019;9;F;1;1;1;1;7;1;1;0;;;;;;;;1301902;Itacoatiara;13;AM;1;1;1;1;504;507;511;516;517.2;531.8;565.4;478.5;CAAEEEAEEABDDADBCABDDEEEDACBBAADEBDCCEBBDBDAE;EABCABACCBCDBBEAEDCDCAACEDABCBECDECBDDEDEAECB;99999BBDAEECBABDDAECABAECEEECEECBACCEBEAADADBDCBEB;DAEECBCBEEBCABDABDCBCECEBBADDBAAEBEBDEBCCEDBC;1;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;140;120;120;120;80;580;H;B;F;B;3;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;A
190004940866;2019;2;M;1;0;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;1;1;0;;510;513;;;459.2;510;;;CBDCECDCCCEBACACBDADECAEACBDCEACDECBBCEEABDCE;99999CABBACBBAADAAEECBDCEDCACCCDCBBECCAEEDDDEABBCA;;1;;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;;1;120;120;140;120;80;580;D;E;C;B;5;C;A;B;D;A;B;B;A;B;A;A;A;A;B;B;A;D;A;A;A
190004943913;2019;12;M;2;3;1;1;9;1;;0;;;;;;;;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;B;B;A;A;4;E;A;B;C;A;B;B;A;A;A;B;A;A;B;B;A;C;A;B;B
190004943916;2019;11;F;1;3;1;2;0;2;;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;506;507;511;517;419.2;485.1;491.6;478;EABCDBDEDAEDCEDBACDBDDCEAEADDECDBAACBEEDDCEBC;BCCBEAAADBDCECCCEDCCDAEEADAECADCCC*ADBAACDECA;BBDCB99999BAAAEEDAABDEEEBBDCEEBCCBEECBDABDDEACECBD;AEAAEBCDACBDDDACDDEBBADDBEBAACBDDCDABBCDDACAC;0;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;80;120;100;100;80;480;B;D;F;F;4;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;A;A;A;A
190004946965;2019;6;F;1;3;1;1;3;1;1;0;;;;;;;;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;H;E;F;F;8;B;A;A;C;A;B;B;A;B;A;B;A;A;C;B;A;C;A;A;A
190004946966;2019;4;M;1;3;1;1;3;1;1;0;;;;;;;;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;E;F;B;B;4;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;B
190004916192;2019;11;F;2;4;1;1;7;1;1;0;;;;;;;;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;E;E;C;C;5;B;A;B;C;A;B;B;A;A;A;A;A;A;C;B;A;D;A;B;A
190004919295;2019;12;F;1;3;1;1;11;1;1;0;;;;;;;;1301902;Itacoatiara;13;AM;1;1;1;1;506;510;513;517;413.5;501.4;447.5;475.1;DABACEDCACBBDCEDBBCACDBABDADABDAEDBCBAEADDEBE;CECCAADCCABAEBAADDABECBABABAEBAEDABABACCEABEB;ABDBE99999BEBABEAABEABAAABAABEAADBBACADBBBBEEAAACB;BEAABDEABDCADAACADBBBCADBEAEBACBCDDECAEDBBABD;0;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;160;40;40;140;40;420;C;C;D;A;4;B;A;B;C;A;A;B;A;B;A;A;A;A;B;A;A;B;A;B;B
190004928541;2019;5;F;1;3;1;1;3;1;;0;;;;;;;;1301902;Itacoatiara;13;AM;1;1;1;1;504;507;511;516;399.9;377.2;468.9;426.5;CCDADEBBBDBBCEAABACADEABDCCACAABACBBAECABBD.E;CDBCBCBCCECCBEDABCBDEACDBDBECBBCBCBDBCDCDCBCB;CEABB99999BCCDEEDDCCADAEABBEEEBCDDBCBBDCBCDCDBCCDB;DCACBBCBCBECBCCAADBCABEBABBCCACDBBCDBBCBDCBAC;0;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;100;120;120;120;80;540;C;C;B;B;5;B;A;B;C;A;A;B;A;A;A;A;A;A;B;B;A;D;A;A;A
190004928543;2019;8;M;1;3;1;1;5;1;1;0;;;;;;;;1301902;Itacoatiara;13;AM;1;1;1;1;503;509;514;515;377.5;448.8;468.3;447;BAADBEAADBBABACBBACABABABBDBDACBBBBDCBADCBCAD;EDABCADEABCEABBACACCDCCBBCBACCEABBBEADBEBACEC;99999CCCBDBAACBDCAEBACADDDEBCEABADCCBDEACCEBBACBBA;EBCEBBABBEBBACAAACAEACAABBAAACBDBBBBAAEDCBBEB;1;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;100;120;120;120;100;560;H;D;F;F;6;B;A;B;C;A;B;B;A;B;A;A;A;A;B;B;A;C;A;B;A
190004931566;2019;3;F;1;1;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;E;B;D;5;E;A;B;D;A;B;B;B;B;A;A;A;A;B;A;A;C;A;B;A
190004949981;2019;3;F;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;505;508;512;518;431.4;493.1;526.5;464.8;DBABDDEDADEBCBCABEEDBCCBDBBEABBBECEAEDEAEADED;ABCABABEDEEADCCADBEAAAEBABEAEABCDBDECECAEDDED;99999AEDAACDBBDECCCCABDADEADACEDEBDACDADEBEDCACAEB;DECCEDCAEBEAEDDBCAEABCDAEBCCECEBCEADEEBBBCEAD;1;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;120;120;140;140;100;620;E;E;A;B;7;C;A;B;C;A;B;A;B;B;A;A;A;A;B;B;A;D;A;A;B
190004953045;2019;4;F;1;3;1;1;3;1;;0;;;;;;;;1301902;Itacoatiara;13;AM;1;1;1;1;506;510;513;517;528.5;579.6;509.3;579.3;ADDDBDAEACBBCAACCCCDDABACDBBBEDBCAADBBEECDDCD;AEACCEDDADBAABAACADBAEBACDADACCCEBCCAABBCAACB;DBBAA99999BADCBCAECEEBDCBCAADEDBABDCDAAEBEEEEDBAEE;CBAABCECDDBEDDEBABCCBDEBEECBCBDDDDAAACEBEBBBB;0;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;160;120;160;120;180;740;D;E;A;A;7;D;A;B;E;A;B;B;A;B;A;A;A;A;A;A;A;C;A;A;A
190004953054;2019;11;M;1;3;1;1;13;1;1;0;;;;;;;;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;H;H;F;F;2;B;A;B;C;A;A;B;A;A;A;A;A;A;A;A;A;B;A;A;B
190004953055;2019;1;F;1;3;1;3;0;1;;1;;;;;;;;1301902;Itacoatiara;13;AM;1;1;1;1;504;508;512;516;409.2;527.1;548;524.6;BBECCEDEEADCEDACACBDCBEDECBDBDACBCBADABEBCDCD;DBACBDBCCAAEACAADCECADDDCDDCAEEABEADCBBEDCAAD;BBCDA99999CCABEEDCADABDCAEDCBDBBEEEAADDEECACCACDEE;EDCEBADBDDCBAECDCEDBAEBAAEDCBBDBEEBABBDCBDCBE;0;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;120;120;120;120;80;560;E;C;F;B;4;D;A;C;E;A;C;B;B;B;A;A;A;A;C;B;B;E;A;B;B
190004916233;2019;10;M;1;1;1;1;5;1;;0;;;;;;;;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;E;B;C;3;E;A;B;C;A;B;B;A;B;A;A;A;A;B;A;A;C;A;A;A
190004943982;2019;11;F;1;3;1;1;9;1;1;0;;;;;;;;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;D;A;A;7;B;A;B;C;A;B;B;B;B;A;A;A;A;B;A;A;C;A;B;A
190004943983;2019;11;F;1;3;1;1;11;1;1;0;;;;;;;;1301902;Itacoatiara;13;AM;1;1;1;1;505;508;512;518;371.3;393.3;507.9;455.9;AECBDCDEAECCECDBECDECDECDBCDCDCEDCDCEBCADCADD;DECDBECBDCECDBDDCEDCEBCEDBECDEDCBBDEBDCADCCBC;BAADA99999BDEBCBEECDCADCCBCBDCDEDBDBCDCBEEEECEDDDD;BCECABBDCAEDECCAEDECBDCEDBBCDBDCAECABCCEBEBDD;0;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;80;120;80;120;40;440;H;E;F;B;6;B;A;B;C;A;A;B;A;A;A;A;A;A;B;B;A;D;A;A;A
190004947024;2019;3;M;1;3;1;1;1;1;;0;;;;;;;;1301902;Itacoatiara;13;AM;1;1;1;1;503;509;514;515;425.8;392.6;453.6;483.7;CEDECEADABBEADEACCBABACDDDCEBEBEECEDECBADEBEB;ECEEDBBEBBCDEAEEEBBBAEBCADAEBBACEEDEAEEACAAEA;CDDDE99999EACBCBEAABEAAEAACBBEEAECDEDBACECCCACDBEE;EABACBCCADEDBAEBCDCCCCBBCDBDEACBEADEBDAEACBDE;0;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;1;160;120;140;160;160;740;C;C;B;B;4;B;A;C;C;A;B;B;A;B;B;B;A;A;B;B;B;C;A;A;B
190004950001;2019;11;F;1;3;1;1;10;1;1;0;;;;;;;;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;E;E;C;D;4;E;A;B;D;A;B;B;B;B;A;A;A;A;B;B;A;C;A;A;B
190004950032;2019;2;F;1;3;1;2;0;2;1;0;;;;;;;;1301902;Itacoatiara;13;AM;1;1;1;1;504;507;511;516;353.5;542.1;500;430.3;ECBDDDEBDDCAEEBBBBAEDABEBBCABDECCAEDEABCEDABD;EAAADBAABBDCBEBAEDEECABCCDADBADCBDDBADBDDCEAD;99999DAEAEDABDDEAACEAACECBABEEECCBEDEBAAABBEECEDEC;EAEDCBAEDBDCCBAEBCABDBECCDBCEBEBEACCEBDCCEECD;1;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;140;120;140;140;0;540;E;F;C;B;4;C;A;B;C;A;B;B;A;A;A;A;A;A;B;B;A;D;A;A;A
190004953077;2019;1;F;1;3;1;3;0;1;;1;;;;;;;;1301902;Itacoatiara;13;AM;1;1;1;1;504;507;511;516;448.8;558.4;542.4;581.2;CEDAEDBCBCADECBABEBDCDADADABBCCBDEABCDAACBEDD;BADCABCECBDCACEEBACDCAEBEDAEBABAADDCACBEDAEBB;BDADE99999DCBBEADEDCDACEBDBECEAAEECBCDDAEDCDDADCBE;CADEBBADDCECAEABBECBCEADDAECCAABECEDCBDACCDBE;0;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;120;120;120;120;100;580;E;F;C;E;4;O;D;D;C;A;B;C;B;B;A;B;A;A;D;B;B;E;A;B;B
190004956142;2019;2;M;1;1;1;2;0;3;1;0;1301902;Itacoatiara;13;AM;4;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;505;508;512;518;579.4;651.2;622.9;734.3;DAEBBADDBCDCEECAAEADCACBEBABEBBEBAEDEDDEAECAE;CBABADBBCCEEBCBBCCBEEDBCEADAEABCBBABACEABCCAC;BBEDA99999CCBBABCEBCCACBDEDBBEDDECDAADDBECDECBADCD;DDEBABCDBCBAAEAEEEADBACCADCEACEBEAECCDCACADCC;0;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;1;120;120;120;120;120;600;G;G;E;D;3;M;B;D;D;A;B;B;A;B;A;B;A;A;D;A;B;D;A;B;B
190004956164;2019;3;F;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;504;507;511;516;469.3;548.4;562.1;458.2;AECACECBACBDEDBBDCADABBEBACBECBDBBEBCCADBBEDE;EDECAACCBBDCECDEECCCCACAEEBECDDCCAAEBDCEECEDE;BDDBD99999DEEBADDEEEDAAECBECCDDCECCAEBAABDEDBCECDE;DDEDCADEEBCCACBCCDCCCDBBCCAABBBBBDDDAAAEEEBBC;0;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;120;120;140;140;100;620;E;E;B;B;4;C;A;B;C;A;A;B;A;A;A;A;A;A;C;A;A;D;A;A;B
190004928564;2019;8;F;2;3;1;1;6;1;1;0;;;;;;;;1301902;Itacoatiara;13;AM;1;1;1;1;506;507;511;517;465.5;375.6;527.1;472.9;CECEDBACDCABBDADEABEECBBDDDBDCDDABAAABEABBCCC;ABCCDBCBABBDEBCCACDCDACCBCADCABCECAECBDADBCCB;BBABC99999BBBBCBDBAEBAABADCEECBAECEEEBEABDADBCACCA;DBDDECACADCBDEBCABAEBDECEACEBCBDCDCACDDBBEBEC;0;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;120;120;160;120;120;640;E;E;B;B;7;C;A;B;D;A;C;C;A;B;A;A;A;A;C;A;B;D;A;A;B
190004931607;2019;12;M;2;3;1;1;13;1;1;0;;;;;;;;1301902;Itacoatiara;13;AM;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;C;E;F;F;5;E;A;C;C;B;A;B;A;B;A;A;A;A;B;A;A;C;A;A;A
190004940920;2019;10;M;1;1;1;1;6;1;1;0;;;;;;;;1301902;Itacoatiara;13;AM;1;1;1;1;505;508;512;518;628.2;595;451.6;472;AADB.EBDDEEBCAECDEBDCBCBEDDADBBCACCDEBDEADAAE;ABCCAAEECEAEBCAADCBBEDBADECBEAACBBABCCBAEACBC;99999EBCECECEBCECBBDEACDBDCCAECEBBCEBDDCCBEDCBCBCD;DCCBBBCCABACBDECEDDCDBECCEDCDBCBDCECEBCDCEDDC;1;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;4;0;0;0;0;0;0;B;F;C;D;1;B;A;B;B;A;A;A;A;A;A;A;A;A;A;A;A;B;A;A;A
190004934786;2019;3;M;1;3;1;2;0;2;1;0;1301902;Itacoatiara;13;AM;2;1;1;1301902;Itacoatiara;13;AM;1;1;1;1;506;510;513;517;409.2;488.6;345.9;415;BDECEBDDDCCCBBDBACAECBDECBADCEAEBDCDABEABDCDA;ABDCEADECBAEBAABCCAACEEABEBECBCCEAEDDEE*ADDEA;DDABE99999CAEEEABECAEEDBCCBDEDDEAECCCBBBEACEEAADBE;BBCBDAEBCCEDCAACBDACBCABDECBAECCBAAAEDCBCACDB;0;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;1;120;40;40;100;0;300;D;C;A;A;5;B;A;B;C;A;B;B;A;B;A;A;A;A;B;A;B;C;A;A;B
190004937871;2019;3;M;1;3;1;1;0;1;;0;;;;;;;;1301902;Itacoatiara;13;AM;1;1;1;1;504;507;511;516;423;349.6;446.6;436.6;DCCDEDABEBDAAECCEDCDCBBCBACDDBCEAEBDABBDDCEDA;BBEEDBCEEBACECAEACDBDDECBBADBDACCECBDBDDEBCDD;99999DAEABCBBECDACEEADDACCDDECDBDDBEEBDADCBABCBDCA;EDADBCBBDDCCABEBACACADAEADAEEDCDBBDECECDCECDB;1;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;1;120;120;80;120;0;440;E;E;B;B;4;E;A;B;C;A;B;B;A;B;A;A;A;A;C;B;B;C;A;A;A
